location,LON,LAT,YEAR,MM,DD,DOY,date,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_TOA_SW_DWN,PRECTOT,PS,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,TS,WS10M
TXH4,-89.38439,43.07472,2019,9,7,250,2019-09-07,28.64,14.34,30.87,0.05,98.43,77.27,16.23,12.3,12.22,21.82,11.54,16.03,3.38
TXH4,-89.38439,43.07472,2019,9,8,251,2019-09-08,32.17,5.82,30.64,0.76,98.68,77.29,15.91,11.98,11.96,21.18,11.82,16.3,3.95
TXH4,-89.38439,43.07472,2019,9,9,252,2019-09-09,32.89,5.08,30.41,28.86,98.66,92.32,17.2,15.93,15.75,20.47,12.14,17.21,5.14
TXH4,-89.38439,43.07472,2019,9,10,253,2019-09-10,34.27,13.81,30.18,3.77,98.33,93.37,22.82,21.68,21.7,25.05,20.6,22.33,5
TXH4,-89.38439,43.07472,2019,9,11,254,2019-09-11,34.6,NA,NA,14.79,98.48,93.58,22.63,21.52,21.44,26.94,16.13,22.17,3.17
TXH4,-89.38439,43.07472,2019,9,12,255,2019-09-12,34.34,5.06,29.71,21.25,98.47,94.36,18.56,17.61,17.41,22.81,13.43,18.71,6.07
TXH4,-89.38439,43.07472,2019,9,13,256,2019-09-13,31.55,12.09,29.48,18.87,98.24,84.24,17.9,15.21,14.98,21.32,13.36,17.9,6.81
TXH4,-89.38439,43.07472,2019,9,14,257,2019-09-14,30.27,13.35,29.24,1.22,98.7,84.78,17.7,15.12,14.9,23.46,10,17.86,3.41
TXH4,-89.38439,43.07472,2019,9,15,258,2019-09-15,33.93,6.15,28.99,1.75,98.24,90.31,21.41,19.75,19.66,27.26,17.38,21.42,3.72
TXH4,-89.38439,43.07472,2019,9,16,259,2019-09-16,30.39,19.35,28.75,0.03,98.63,85.04,20.49,17.9,17.89,26.27,15.6,20.44,2.13
TXH4,-89.38439,43.07472,2019,9,17,260,2019-09-17,30.13,18.32,28.5,0.01,98.69,87.97,19.87,17.81,17.79,25.57,15.69,19.89,3.87
TXH4,-89.38439,43.07472,2019,9,18,261,2019-09-18,30.7,NA,NA,0.62,98.49,86.99,19.98,17.75,17.69,25.48,14.43,19.88,4.75
WIH1,-89.53093,43.05698,2019,5,12,132,2019-05-12,25.33,12.77,38.9,0.08,97.79,77.44,7.52,3.85,3.8,12.64,0.81,7.26,2.79
WIH1,-89.53093,43.05698,2019,5,13,133,2019-05-13,23.63,27.2,39.04,0,97.92,72.61,10.44,5.78,5.61,16.83,1.92,10.63,2.57
WIH1,-89.53093,43.05698,2019,5,14,134,2019-05-14,26.43,24.79,39.17,0,98.07,76.57,13.04,9.06,8.91,19.38,5.47,13.14,3.65
WIH1,-89.53093,43.05698,2019,5,15,135,2019-05-15,28.11,23.51,39.3,0.27,97.91,79.27,16.21,12.65,12.53,22.66,7.67,16.29,2.84
WIH1,-89.53093,43.05698,2019,5,16,136,2019-05-16,31.88,13.73,39.43,4.6,97.27,85.34,19.29,16.77,16.55,25.02,13.67,18.98,5.22
WIH1,-89.53093,43.05698,2019,5,17,137,2019-05-17,29.69,11.95,39.55,12.41,97.77,86.86,10.09,7.99,7.71,15.87,6.71,10.25,5.68
WIH1,-89.53093,43.05698,2019,5,18,138,2019-05-18,31.55,9.83,39.67,6.31,97.25,96.82,13.88,13.36,12.38,21.63,5.92,14.26,5.02
WIH1,-89.53093,43.05698,2019,5,19,139,2019-05-19,29.41,8.78,39.79,9.27,96.82,89.74,10.82,9.19,8.89,15.73,4.74,11.18,6.62
WIH1,-89.53093,43.05698,2019,5,20,140,2019-05-20,26.95,15.62,39.9,0.02,98.33,77.51,8.48,4.8,4.72,14.33,2.41,9.13,4.64
WIH1,-89.53093,43.05698,2019,5,21,141,2019-05-21,29.35,10.78,40.01,7.73,98.12,79.64,8.63,5.32,5.32,11.71,5.51,8.52,8.16
WIH1,-89.53093,43.05698,2019,5,22,142,2019-05-22,29.6,23.56,40.11,4.34,97.34,83.92,16.07,13.37,12.98,23.09,7.55,15.91,7.76
WIH1,-89.53093,43.05698,2019,5,23,143,2019-05-23,27.98,25.12,40.21,0.02,98.11,79.13,14.39,10.85,10.8,19.39,9.08,14.54,5.54
WIH1,-89.53093,43.05698,2019,5,24,144,2019-05-24,31.72,7.86,40.31,33.28,97.95,94.25,15.5,14.56,14.19,19.93,10.38,15.4,5.22
WIH1,-89.53093,43.05698,2019,5,25,145,2019-05-25,29.63,27.43,40.4,0.81,97.7,84.71,18.65,16.03,15.99,23.35,13.97,18.41,5.18
WIH1,-89.53093,43.05698,2019,5,26,146,2019-05-26,28.41,27.28,40.49,0.02,98.26,75.01,16.81,12.42,12.35,22.28,10.72,17.14,2.34
WIH1,-89.53093,43.05698,2019,5,27,147,2019-05-27,30.85,4.12,40.58,17.52,97.51,92.75,15.11,13.92,13.64,18.23,10.9,15,5.3
WIH1,-89.53093,43.05698,2019,5,28,148,2019-05-28,31.11,9.1,40.66,1.77,97.31,87.82,12.87,10.89,10.83,17.24,9.02,13.36,4.47
WIH1,-89.53093,43.05698,2019,5,29,149,2019-05-29,31.7,18.04,40.73,1.55,97.26,86.57,15.52,13.29,13.15,20.73,10.21,15.81,2.06
WIH1,-89.53093,43.05698,2019,5,30,150,2019-05-30,30.83,22.13,40.81,3.08,97.33,77.75,18.72,14.81,14.76,23.5,14.44,18.05,1.72
WIH1,-89.53093,43.05698,2019,5,31,151,2019-05-31,29.73,28.91,40.88,0.92,97.51,81.49,20.17,16.94,16.64,26.09,12.85,19.58,4.93
WIH1,-89.53093,43.05698,2019,6,1,152,2019-06-01,30.8,13.1,40.96,3.9,97.44,89.52,17.82,16.06,15.96,21.5,12.84,17.87,2.74
WIH1,-89.53093,43.05698,2019,6,2,153,2019-06-02,25.81,27.96,41.04,0,98.03,72.79,14.63,9.86,9.75,20,8.9,14.66,4.4
WIH1,-89.53093,43.05698,2019,6,3,154,2019-06-03,27.24,24.77,41.11,0.09,98.36,80.27,13.79,10.48,10.02,20.31,6.31,14.15,3.87
WIH1,-89.53093,43.05698,2019,6,4,155,2019-06-04,32.27,20.24,41.19,9.57,97.65,94.72,18.27,17.39,17.2,22.54,12.62,18.16,4.6
WIH1,-89.53093,43.05698,2019,6,5,156,2019-06-05,31.95,26.58,41.25,2.73,97.32,86.17,21.42,19.02,19.01,25.93,17.69,21.4,3.22
WIH1,-89.53093,43.05698,2019,6,6,157,2019-06-06,29.29,28.7,41.31,0,97.77,78.34,20.47,16.63,16.52,26.6,13.86,21.03,1.89
WIH1,-89.53093,43.05698,2019,6,7,158,2019-06-07,27.91,29.83,41.37,0,98.05,79.31,19.82,16.18,16.05,26.37,12.7,19.92,3.24
WIH1,-89.53093,43.05698,2019,6,8,159,2019-06-08,27.84,29.89,41.43,0.18,98.19,76.88,18.74,14.66,14.54,24.76,11.53,18.74,4.14
WIH1,-89.53093,43.05698,2019,6,9,160,2019-06-09,34.46,12.72,41.48,1.89,98.07,84.37,18.25,15.58,15.47,24.06,13.29,18.67,3.35
WIH1,-89.53093,43.05698,2019,6,10,161,2019-06-10,27.27,28.05,41.52,0.56,98.56,68.74,16.48,10.8,10.69,20.97,11.55,15.97,5.77
WIH1,-89.53093,43.05698,2019,6,11,162,2019-06-11,29.47,9.61,41.56,2.27,98.44,74.03,17.13,12.53,12.4,21.97,11.59,16.61,2.29
WIH1,-89.53093,43.05698,2019,6,12,163,2019-06-12,30.22,5.58,41.6,14.82,97.79,89.71,14.15,12.47,12.45,17.7,9.79,14.18,3.56
WIH1,-89.53093,43.05698,2019,6,13,164,2019-06-13,24.67,29.6,41.63,0.01,97.99,70.08,13.33,8.06,7.98,18.74,7.45,13.35,5.16
WIH1,-89.53093,43.05698,2019,6,14,165,2019-06-14,30.13,14.42,41.66,0.68,97.61,79.93,16.45,13.01,12.6,22.75,8.94,16.04,7.16
WIH1,-89.53093,43.05698,2019,6,15,166,2019-06-15,32.12,15.16,41.68,7,97.31,89.24,17.8,15.99,15.75,23.81,11.03,18.03,4.1
WIH1,-89.53093,43.05698,2019,6,16,167,2019-06-16,31.37,8.81,41.7,7.84,97.72,86.27,14.01,11.75,11.67,18.77,10.17,14.66,3.92
WIH1,-89.53093,43.05698,2019,6,17,168,2019-06-17,30.5,23.8,41.72,0.02,98.07,79.78,17.18,13.7,13.43,23.26,9.3,17.93,1.62
WIH1,-89.53093,43.05698,2019,6,18,169,2019-06-18,32.77,13.65,41.73,1.26,97.86,87.46,18.89,16.76,16.73,22.4,14.14,19.01,2.64
WIH1,-89.53093,43.05698,2019,6,19,170,2019-06-19,31.89,17.41,41.73,3.98,97.4,86.7,17.19,14.95,14.94,20.66,13.16,17.21,3.4
WIH1,-89.53093,43.05698,2019,6,20,171,2019-06-20,29.67,21.75,41.74,0.05,97.43,80.83,16.66,13.38,13.29,21.44,11.49,16.92,3.54
WIH1,-89.53093,43.05698,2019,6,21,172,2019-06-21,31.59,20,41.73,0.89,98.07,78.88,16.56,12.92,12.86,21.52,12.17,16.27,3.98
WIH1,-89.53093,43.05698,2019,6,22,173,2019-06-22,31.44,23.03,41.73,0.79,98.13,83.35,18.18,15.32,15.07,23.92,11.22,18.29,5.5
WIH1,-89.53093,43.05698,2019,6,23,174,2019-06-23,34.3,7.8,41.71,4.82,97.44,93.14,20.84,19.67,19.66,23.19,17.75,20.75,4.7
WIH1,-89.53093,43.05698,2019,6,24,175,2019-06-24,32.48,5.14,41.7,13.21,96.85,88.17,20.37,18.34,18.33,23.62,16.42,20.26,3.98
WIH1,-89.53093,43.05698,2019,6,25,176,2019-06-25,30.8,13.9,41.68,1.61,97.52,82.01,20.67,17.52,17.43,26.33,13.88,20.42,5.3
WIH1,-89.53093,43.05698,2019,6,26,177,2019-06-26,31.5,21.02,41.65,0,98.24,70.17,22.57,16.96,16.85,27.83,15.04,22.44,2.18
WIH1,-89.53093,43.05698,2019,6,27,178,2019-06-27,33.31,16.65,41.62,18.24,98.49,86.1,23.78,21.33,21.23,28.41,18.44,23.57,3.14
WIH1,-89.53093,43.05698,2019,6,28,179,2019-06-28,34.53,21.43,41.59,9.88,98.37,82.63,24.34,21.24,21.2,28.13,20.9,24.2,2.82
WIH1,-89.53093,43.05698,2019,6,29,180,2019-06-29,33.32,26.59,41.55,0.01,98.36,74.98,25.84,21.16,21,30.19,20.67,25.59,1.26
WIH1,-89.53093,43.05698,2019,6,30,181,2019-06-30,35.86,15.57,41.51,11.48,98.15,91.56,25.13,23.65,23.62,28.66,21.49,24.74,2.55
WIH1,-89.53093,43.05698,2019,7,1,182,2019-07-01,36,24.11,41.47,8.56,97.98,84.18,25.46,22.63,22.59,29.03,21.57,25.03,1.91
WIH1,-89.53093,43.05698,2019,7,2,183,2019-07-02,35.72,21.67,41.42,5.63,97.67,87.49,24.3,22.1,22.07,27.93,21.37,23.98,3
WIH1,-89.53093,43.05698,2019,7,3,184,2019-07-03,34.36,23.71,41.36,12.06,97.8,86.64,23.49,21.14,21.12,26.51,20.73,23.35,2.79
WIH1,-89.53093,43.05698,2019,7,4,185,2019-07-04,35.34,25.87,41.31,4.27,97.86,90.07,24.29,22.56,22.52,28.05,20.47,24.06,3.21
WIH1,-89.53093,43.05698,2019,7,5,186,2019-07-05,34.85,22.75,41.24,3.57,98.09,82.66,25.06,21.94,21.9,28.27,21.25,24.84,2.21
WIH1,-89.53093,43.05698,2019,7,6,187,2019-07-06,34.05,17.26,41.18,12.28,98.28,84.51,21.58,18.88,18.82,24.41,16.55,21.54,4.69
WIH1,-89.53093,43.05698,2019,7,7,188,2019-07-07,29.08,28.85,41.11,0,98.41,72.45,19.53,14.52,14.43,24.88,13.93,19.52,3.29
WIH1,-89.53093,43.05698,2019,7,8,189,2019-07-08,29.58,28.13,41.03,0.01,98.33,73.99,20.4,15.69,15.51,25.66,14.63,20.14,2.46
WIH1,-89.53093,43.05698,2019,7,9,190,2019-07-09,33.84,18.91,40.95,4.02,97.96,85.38,22.48,19.92,19.67,28.02,15.39,22.29,4.88
WIH1,-89.53093,43.05698,2019,7,10,191,2019-07-10,32.82,28.32,40.87,0.53,97.71,82.71,23.92,20.83,20.75,27.67,19.35,23.66,4.92
WIH1,-89.53093,43.05698,2019,7,11,192,2019-07-11,29.2,29.14,40.78,0.01,98,78.08,20.98,17.07,17.01,25.15,17.75,20.84,3.88
WIH1,-89.53093,43.05698,2019,7,12,193,2019-07-12,30.58,28.84,40.69,0.01,97.93,77.63,22.4,18.37,18.17,27.36,14.98,21.9,3.13
WIH1,-89.53093,43.05698,2019,7,13,194,2019-07-13,33.54,25.05,40.61,0.01,98.09,79.85,24.25,20.61,20.55,28.64,20.04,24.23,2.95
WIH1,-89.53093,43.05698,2019,7,14,195,2019-07-14,33.86,27.69,40.53,0.48,98.35,85.66,24.4,21.86,21.68,29.08,18.1,24.52,2.9
WIH1,-89.53093,43.05698,2019,7,15,196,2019-07-15,35.67,23.29,40.44,0.65,98.03,84.8,25.01,22.3,22.28,28.15,21.58,24.77,5.69
WIH1,-89.53093,43.05698,2019,7,16,197,2019-07-16,34.88,26.24,40.36,3.64,97.75,83.6,24.87,21.94,21.86,29.05,19.85,25.11,2.59
WIH1,-89.53093,43.05698,2019,7,17,198,2019-07-17,35.42,21.48,40.26,9.87,97.78,82.97,25.38,22.31,22.27,29.96,20.58,25.49,2.71
WIH1,-89.53093,43.05698,2019,7,18,199,2019-07-18,36.24,18.22,40.17,28.31,97.37,91.46,25.12,23.62,23.6,27.48,22.33,24.94,4.93
WIH1,-89.53093,43.05698,2019,7,19,200,2019-07-19,37.69,27.09,40.07,12.1,97.3,91.1,27.79,26.2,26.21,30.28,25.69,27.45,4.55
WIH1,-89.53093,43.05698,2019,7,20,201,2019-07-20,37.55,4.55,39.96,7.59,97.58,93.4,25.57,24.41,24.22,29.61,19.4,25.4,4.29
WIH1,-89.53093,43.05698,2019,7,21,202,2019-07-21,32.9,24.12,39.86,4.61,98.1,81.38,21.05,17.77,17.75,25.58,17.18,21.1,3.23
WIH1,-89.53093,43.05698,2019,7,22,203,2019-07-22,29.47,26.85,39.75,0.03,98.45,74.58,19.02,14.47,14.37,22.64,15.81,19.13,4.31
WIH1,-89.53093,43.05698,2019,7,23,204,2019-07-23,29.01,27.37,39.63,1.37,98.54,79.39,19.73,16.11,16.02,24.42,14.37,19.62,4.42
WIH1,-89.53093,43.05698,2019,7,24,205,2019-07-24,30,26.87,39.51,0.12,98.6,75.19,21.52,17.02,16.93,26.92,14.61,21.38,1.94
WIH1,-89.53093,43.05698,2019,7,25,206,2019-07-25,30.64,24.37,39.39,0.02,98.58,78.47,21.99,18.13,18.01,26.57,16.38,21.69,3.51
WIH1,-89.53093,43.05698,2019,7,26,207,2019-07-26,34.05,13.69,39.27,0.97,98.42,83.69,22.38,19.51,19.43,26.39,17.73,22.17,5.97
WIH1,-89.53093,43.05698,2019,7,27,208,2019-07-27,33.33,24.85,39.14,0.4,98.15,83.08,24.28,21.26,21.2,28.28,20.06,24.08,4.77
WIH1,-89.53093,43.05698,2019,7,28,209,2019-07-28,34,17.88,39.01,2.24,98.01,83.95,24.01,21.16,21.06,28,20.75,23.3,3.38
WIH1,-89.53093,43.05698,2019,7,29,210,2019-07-29,31.96,25.09,38.87,9.07,97.67,81.01,22.43,19.05,19,26.32,18.35,22.43,4.65
WIH1,-89.53093,43.05698,2019,7,30,211,2019-07-30,28.99,21.92,38.73,0,98.31,77.4,18.57,14.59,14.54,22.55,13.65,18.95,3.51
WIH1,-89.53093,43.05698,2019,7,31,212,2019-07-31,27.79,26.38,38.59,0,98.66,73.64,19.46,14.7,14.61,24.81,13.06,19.54,1.39
WIH1,-89.53093,43.05698,2019,8,1,213,2019-08-01,28.5,26.89,38.44,0,98.74,71.32,20.1,14.83,14.69,25.53,13.23,20.1,1.75
WIH1,-89.53093,43.05698,2019,8,2,214,2019-08-02,30.98,25.91,38.3,0,98.59,69.94,22,16.37,16.12,26.92,15.58,21.54,1.3
WIH1,-89.53093,43.05698,2019,8,3,215,2019-08-03,33.9,22.53,38.14,5.9,98.38,77.63,23.53,19.46,19.32,28.04,17.95,23.18,2.01
WIH1,-89.53093,43.05698,2019,8,4,216,2019-08-04,33.07,24.04,37.99,4.87,98.22,81.66,23.67,20.39,20.34,28.14,18.42,23.79,1.69
WIH1,-89.53093,43.05698,2019,8,5,217,2019-08-05,34.2,20.83,37.83,11.94,97.81,86.02,23.51,21.05,21.02,27.4,19.41,23.2,4.07
WIH1,-89.53093,43.05698,2019,8,6,218,2019-08-06,32,22.84,37.67,16.3,97.58,78.85,22.43,18.64,18.57,26.5,18.87,22.11,2.92
WIH1,-89.53093,43.05698,2019,8,7,219,2019-08-07,32.18,24.56,37.5,4.6,97.5,81.82,22.7,19.47,19.34,27.1,16.8,22.32,4.41
WIH1,-89.53093,43.05698,2019,8,8,220,2019-08-08,27.87,25.58,37.33,0.19,97.72,76.82,19.3,15.19,15.08,23.5,14.41,19.24,4.24
WIH1,-89.53093,43.05698,2019,8,9,221,2019-08-09,27.74,25.72,37.16,0,98.05,73.17,18.37,13.55,13.44,23.68,11.75,18.11,3.03
WIH1,-89.53093,43.05698,2019,8,10,222,2019-08-10,32.54,14.42,36.98,3.57,98.12,74.68,20.39,15.81,15.69,25.19,14.98,20.09,1.49
WIH1,-89.53093,43.05698,2019,8,11,223,2019-08-11,34.8,11.42,36.8,10.76,97.97,86.72,21.87,19.56,19.51,26.52,17.94,22,2.12
WIH1,-89.53093,43.05698,2019,8,12,224,2019-08-12,33.98,12.04,36.62,4.46,97.7,86.12,22.62,20.2,20.19,26.43,18.51,22.8,1.85
WIH1,-89.53093,43.05698,2019,8,13,225,2019-08-13,33.88,12.55,36.43,6.76,97.71,85.92,22.02,19.56,19.53,26.41,18.18,22.39,2.47
WIH1,-89.53093,43.05698,2019,8,14,226,2019-08-14,33.03,9.4,36.24,4.94,98.06,88.51,18.67,16.73,16.73,21.7,15.47,18.73,3.47
WIH1,-89.53093,43.05698,2019,8,15,227,2019-08-15,29.57,22.65,36.04,0.78,98.15,75.25,19.24,14.82,14.75,24.31,13.57,19.29,2.12
WIH1,-89.53093,43.05698,2019,8,16,228,2019-08-16,32.22,17.17,35.84,3.18,97.7,86.02,19.88,17.48,17.45,24.19,16.51,19.61,4.53
WIH1,-89.53093,43.05698,2019,8,17,229,2019-08-17,31.02,17.75,35.64,0.56,97.67,80.58,21.01,17.59,17.54,25.01,16.94,20.3,2.07
WIH1,-89.53093,43.05698,2019,8,18,230,2019-08-18,32.53,15.62,35.44,10.2,97.51,90.12,21.01,19.32,19.19,23.94,16.59,20.49,4.89
WIH1,-89.53093,43.05698,2019,8,19,231,2019-08-19,28.67,24.49,35.23,0,98.14,74.18,19.95,15.29,15.16,25.05,13.44,19.77,1.78
WIH1,-89.53093,43.05698,2019,8,20,232,2019-08-20,31.27,16.6,35.02,1.13,98.04,87.71,21.39,19.26,19.03,25.38,15.95,20.8,2.63
WIH1,-89.53093,43.05698,2019,8,21,233,2019-08-21,30.83,17.73,34.8,0.13,98.04,84.45,20.69,17.99,17.79,24.43,14.99,20.49,3.68
WIH1,-89.53093,43.05698,2019,8,22,234,2019-08-22,29.11,16.4,34.58,0.01,98.29,75.98,17.84,13.6,13.55,22.89,12.33,18,2.95
WIH1,-89.53093,43.05698,2019,8,23,235,2019-08-23,28.41,20.74,34.36,0,98.81,77.49,16.89,12.98,12.92,22.4,11.49,17.05,3.24
WIH1,-89.53093,43.05698,2019,8,24,236,2019-08-24,28.13,15.68,34.13,0,98.93,79.37,16.78,13.23,13.17,23.11,10.38,16.82,3.62
WIH1,-89.53093,43.05698,2019,8,25,237,2019-08-25,30.19,15.24,33.91,0.03,98.34,82.43,17.14,14.14,14.11,21.77,12.24,16.98,3.84
WIH1,-89.53093,43.05698,2019,8,26,238,2019-08-26,33.53,4.14,33.67,10.53,97.36,92.88,19.1,17.9,17.87,22.69,16.16,19.08,3.63
WIH1,-89.53093,43.05698,2019,8,27,239,2019-08-27,28.61,21.45,33.44,0.23,97.43,76.76,18.89,14.78,14.65,23.97,14.06,18.65,5.77
WIH1,-89.53093,43.05698,2019,8,28,240,2019-08-28,27.55,18.99,33.2,0,97.79,75.15,16.27,11.92,11.89,21.16,12.25,16.18,6.05
WIH1,-89.53093,43.05698,2019,8,29,241,2019-08-29,28.75,19.29,32.96,0.07,97.73,81.16,18.18,14.92,14.61,26.62,11.47,17.76,5.88
WIH1,-89.53093,43.05698,2019,8,30,242,2019-08-30,26.35,22.6,32.72,0,98.59,72.56,16,11.13,11.08,21.25,9.38,15.71,3.19
WIH1,-89.53093,43.05698,2019,8,31,243,2019-08-31,28.85,7.05,32.47,0.1,98.95,71.84,16.54,11.51,11.43,21.35,11.26,16.39,2.6
WIH1,-89.53093,43.05698,2019,9,1,244,2019-09-01,30.28,20.68,32.22,0.09,98.52,74.86,18.08,13.62,13.52,23.47,12.91,18.22,1.58
WIH1,-89.53093,43.05698,2019,9,2,245,2019-09-02,33.57,15.06,31.97,11.66,98.31,85.56,20.72,18.23,18.14,25.83,15.54,21.03,2.41
WIH1,-89.53093,43.05698,2019,9,3,246,2019-09-03,32.67,13.28,31.74,2.7,97.58,83.97,21.07,18.28,18.08,26.49,16.32,20.73,7.1
WIH1,-89.53093,43.05698,2019,9,4,247,2019-09-04,29.22,9.8,31.53,0.02,98.49,77.02,15.71,11.74,11.69,19.86,11.69,15.97,2.86
WIH1,-89.53093,43.05698,2019,9,5,248,2019-09-05,29.57,20.76,31.31,0.02,98.36,81.42,16.61,13.44,13.28,22.27,9.54,16.58,3.55
WIH1,-89.53093,43.05698,2019,9,6,249,2019-09-06,30.84,11.97,31.09,0.04,98.06,81.46,17.77,14.58,14.51,21.38,13.57,17.77,5.89
WIH1,-89.53093,43.05698,2019,9,7,250,2019-09-07,28.64,14.34,30.87,0.2,98.28,79.4,16.14,12.61,12.55,21.4,11.77,15.76,3.14
WIH1,-89.53093,43.05698,2019,9,8,251,2019-09-08,32.17,5.82,30.64,0.84,98.49,81.16,15.6,12.4,12.38,20.44,11.63,15.8,4.07
WIH1,-89.53093,43.05698,2019,9,9,252,2019-09-09,32.89,5.08,30.41,32.22,98.44,93.57,17.26,16.2,15.96,21.11,12.1,17.26,5.36
WIH1,-89.53093,43.05698,2019,9,10,253,2019-09-10,34.27,13.81,30.18,4.7,98.15,94.14,22.66,21.65,21.68,24.97,20.52,22.18,4.85
WIH1,-89.53093,43.05698,2019,9,11,254,2019-09-11,34.6,NA,NA,13.09,98.29,94.27,22.56,21.58,21.52,26.52,16.96,22.06,3.28
WIH1,-89.53093,43.05698,2019,9,12,255,2019-09-12,34.34,5.06,29.71,35.43,98.24,95.51,18.84,18.09,17.81,23.02,13.48,18.92,6.29
WIH1,-89.53093,43.05698,2019,9,13,256,2019-09-13,31.55,12.09,29.48,9.25,98.09,84.49,17.36,14.73,14.53,21.21,13.18,17.35,6.62
WIH1,-89.53093,43.05698,2019,9,14,257,2019-09-14,30.27,13.35,29.24,1.71,98.51,85.93,17.57,15.19,14.97,23.05,9.63,17.65,3.37
WIH1,-89.53093,43.05698,2019,9,15,258,2019-09-15,33.93,6.15,28.99,2.32,98.07,90.28,21.35,19.69,19.6,27.18,17.42,21.29,3.78
WIH1,-89.53093,43.05698,2019,9,16,259,2019-09-16,30.39,19.35,28.75,0.02,98.46,84.61,20.57,17.9,17.88,26.32,15.88,20.25,2.17
WIH1,-89.53093,43.05698,2019,9,17,260,2019-09-17,30.13,18.32,28.5,0.01,98.49,88.37,20.02,18.04,18.01,25.59,16.01,19.97,4.09
WIH1,-89.53093,43.05698,2019,9,18,261,2019-09-18,30.7,NA,NA,3.98,98.28,88.58,20.19,18.24,18.14,25.7,14.89,20.07,4.88
WIH1,-89.53093,43.05698,2019,9,19,262,2019-09-19,33.84,8.22,28,11.21,98.25,93.41,20.88,19.76,19.69,24.58,17.82,20.75,3.85
WIH1,-89.53093,43.05698,2019,9,20,263,2019-09-20,32.58,14.97,27.75,0.22,98.39,89.84,21.63,19.88,19.85,25.52,18.15,21.1,2.26
WIH1,-89.53093,43.05698,2019,9,21,264,2019-09-21,35.32,4.4,27.5,13.55,97.97,94.45,21.99,21.04,21.04,24.48,19.66,21.72,6.44
WIH1,-89.53093,43.05698,2019,9,22,265,2019-09-22,34.39,3.71,27.24,22.9,97.57,93.81,19.53,18.49,18.33,21.97,13.81,19.26,3.89
WIH1,-89.53093,43.05698,2019,9,23,266,2019-09-23,26.43,18.17,26.98,0.05,98.07,80.18,15.79,12.41,12.37,21.86,10.45,15.56,4.31
WIH1,-89.53093,43.05698,2019,9,24,267,2019-09-24,29.93,17.61,26.73,0.37,97.52,82.37,18.86,15.81,15.62,25.01,12.07,18.5,6.08
WIH1,-89.53093,43.05698,2019,9,25,268,2019-09-25,28.76,17.5,26.46,0.63,97.22,78.67,18.09,14.37,14.19,21.61,12.67,17.91,6.12
WIH1,-89.53093,43.05698,2019,9,26,269,2019-09-26,27.49,17.61,26.2,0.01,97.79,72.32,14.2,9.35,9.29,19.71,8.28,13.95,4.53
WIH1,-89.53093,43.05698,2019,9,27,270,2019-09-27,32.62,4.2,25.94,8.15,97.18,90.1,15.89,14.26,13.96,21.65,12.45,15.85,5.14
WIH1,-89.53093,43.05698,2019,9,28,271,2019-09-28,29.25,14.99,25.67,0.87,98.46,80.41,12.88,9.62,9.56,16.79,10.24,13.09,5.53
WIH1,-89.53093,43.05698,2019,9,29,272,2019-09-29,32.04,4.22,25.41,19.18,98.6,91.01,14.26,12.79,12.73,17.97,10.58,14.37,6.14
WIH1,-89.53093,43.05698,2019,9,30,273,2019-09-30,33.85,15.8,25.14,1.79,97.89,90.35,22.19,20.52,20.34,27.82,15.41,21.9,6.38
WIH1,-89.53093,43.05698,2019,10,1,274,2019-10-01,34.76,4.79,24.87,44.48,97.69,94.18,20.96,19.97,19.83,24.05,16.89,20.85,3.73
WIH1,-89.53093,43.05698,2019,10,2,275,2019-10-02,32.5,6.81,24.6,37.23,97.94,89.93,13,11.37,11.27,16.06,10.21,13.24,6.69
WIH1,-89.53093,43.05698,2019,10,3,276,2019-10-03,28.5,9.14,24.33,0.68,98.43,84.57,11.18,8.67,8.53,14.2,5.84,11.29,5.75
WIH1,-89.53093,43.05698,2019,10,4,277,2019-10-04,26.92,7.82,24.06,0.05,99.31,82.92,9.13,6.38,6.35,14.16,4.64,9.82,3.58
WIH1,-89.53093,43.05698,2019,10,5,278,2019-10-05,29.85,2.04,23.79,16.08,98.05,91.86,10.9,9.61,9.57,13.66,7.75,10.79,6.33
WIH1,-89.53093,43.05698,2019,10,6,279,2019-10-06,24.3,14.84,23.52,0,98.18,82.45,11.09,8.22,8.2,17.29,6.16,10.88,5.76
WIH1,-89.53093,43.05698,2019,10,7,280,2019-10-07,23.48,16.22,23.25,0.01,98.63,73.4,11.55,7.01,6.95,17.27,5.94,10.47,3.46
WIH1,-89.53093,43.05698,2019,10,8,281,2019-10-08,23.2,16.12,22.97,0,98.59,76.4,11.62,7.65,7.48,18.91,5.13,10.84,4.01
WIH1,-89.53093,43.05698,2019,10,9,282,2019-10-09,25.76,15.71,22.7,0.04,98.38,80.56,12.42,9.19,9.08,19.67,6.14,12.05,4.54
WIH1,-89.53093,43.05698,2019,10,10,283,2019-10-10,30.9,8.03,22.43,1.76,97.93,90.07,14.64,13.01,12.89,20.12,9.48,14.48,6.02
WIH1,-89.53093,43.05698,2019,10,11,284,2019-10-11,28.68,3.95,22.15,4.73,97.64,86.37,7.02,4.89,3.54,16.15,0.72,7.1,7.94
WIH1,-89.53093,43.05698,2019,10,12,285,2019-10-12,24.46,9.76,21.88,1.3,97.49,78.67,2.24,-1.07,-1.14,7.33,-2.42,2.33,7.31
