date,location,rainfall,temp,temp_min,temp_max,allsky_sfc_sw_dwn,ps,rh2m,t2mdew,t2mwet,ws2m,dnr,GDD,source_temp,source_rain
2019-05-27,NYH2,0.02,NA,NA,NA,26.6,98.29,68.27,9.88,9.79,0.26,15.73,NA,G2F,NASA
2019-05-28,NYH2,6.51,NA,NA,NA,12.45,97.45,86.07,13.3,13.07,0.32,15.73,NA,G2F,NASA
2019-05-29,NYH2,1.63,16.0816666666667,14.22,20.56,9.21,97.45,84.89,11.15,11.02,0.19,15.73,6.0816666666667,G2F,NASA
2019-05-30,NYH2,3.95,16.2116666666667,10.89,20.72,8.91,97.35,81.39,13.3,13.1,0.3,15.73,6.2116666666667,G2F,NASA
2019-05-31,NYH2,0.04,16.9858333333333,11.61,22.72,26.38,97.67,69.57,10.64,10.48,0.3,15.73,6.9858333333333,G2F,NASA
2019-06-01,NYH2,3.94,19.5557291666667,11.06,26.28,22.56,97.57,83.49,14.31,14.02,0.25,17.89,9.5557291666667,G2F,NASA
2019-06-02,NYH2,3.68,15.1836458333333,12.33,17.83,7.54,97.44,81.38,12.15,11.77,0.37,17.89,5.1836458333333,G2F,NASA
2019-06-03,NYH2,0.05,11.5121875,6.94,16.11,25.38,98.2,65.09,4.27,4.2,0.46,17.89,1.5121875,G2F,NASA
2019-06-04,NYH2,0.76,12.8873958333333,4.83,18.39,12.79,98.36,70.74,7.71,7.39,0.31,17.89,2.8873958333333,G2F,NASA
2019-06-05,NYH2,12.36,19.93125,17,26.56,15.16,97.56,83.2,15.4,15.32,0.22,17.89,9.93125,G2F,NASA
2019-06-06,NYH2,0.24,16.3498958333333,11.11,21.78,21.2,97.8,74.41,12.04,11.87,0.29,17.89,6.3498958333333,G2F,NASA
2019-06-07,NYH2,0,17.186875,8.78,25.06,29.12,98.31,58.31,9.32,9.19,0.42,17.89,7.186875,G2F,NASA
2019-06-08,NYH2,0,19.07125,9.72,27.11,29.09,98.88,59.56,9.5,9.31,0.36,17.89,9.07125,G2F,NASA
2019-06-09,NYH2,0,22.0663541666667,15.44,28.89,27.94,99.04,65.97,12.25,12.12,0.35,17.89,12.0663541666667,G2F,NASA
2019-06-10,NYH2,13.18,18.2427083333333,16.5,20.94,6.49,98.18,83.8,14.23,13.93,0.39,17.89,8.2427083333333,G2F,NASA
2019-06-11,NYH2,0.77,16.0736458333333,10.94,20.39,28.24,98.47,67.02,8.82,8.7,0.45,17.89,6.0736458333333,G2F,NASA
2019-06-12,NYH2,0,17.0953125,7.67,24.17,28.39,98.6,63.85,9.23,8.99,0.36,17.89,7.0953125,G2F,NASA
2019-06-13,NYH2,8.94,15.2642708333333,13.06,18.22,4.16,97.48,81.13,12.38,12.34,0.39,17.89,5.2642708333333,G2F,NASA
2019-06-14,NYH2,1.89,15.3433333333333,11.94,20.22,19.16,97.86,70.47,9.45,9.33,0.51,17.89,5.3433333333333,G2F,NASA
2019-06-15,NYH2,2.12,18.05875,12.78,23.33,15.11,98.09,71.43,12.41,12.23,0.43,17.89,8.05875,G2F,NASA
2019-06-16,NYH2,15.54,15.9744791666667,13.78,17.61,4.19,97.82,91.09,14.54,14.34,0.22,17.89,5.9744791666667,G2F,NASA
2019-06-17,NYH2,0.17,17.0515625,10.78,22.67,24.02,98.29,70.39,11.74,11.4,0.24,17.89,7.0515625,G2F,NASA
2019-06-18,NYH2,3.55,20.1625,15.22,26.22,14.36,98.02,77.68,16.01,15.9,0.27,17.89,10.1625,G2F,NASA
2019-06-19,NYH2,2.99,21.8467708333333,15.83,27.94,20.22,97.6,75.86,17.05,16.89,0.23,17.89,11.8467708333333,G2F,NASA
2019-06-20,NYH2,27.06,19.1948958333333,16.39,22.33,8.82,96.89,89.92,18.01,17.96,0.26,17.89,9.1948958333333,G2F,NASA
2019-06-21,NYH2,8.83,17.8607291666667,14.78,21.89,24.42,97.57,76.19,12.91,12.86,0.37,17.89,7.8607291666667,G2F,NASA
2019-06-22,NYH2,0.05,17.9259375,11.72,22.94,28.73,98.37,71.14,11.62,11.56,0.37,17.89,7.9259375,G2F,NASA
2019-06-23,NYH2,0,19.2171875,11.61,26.11,29.55,98.36,63.45,11.93,11.8,0.34,17.89,9.2171875,G2F,NASA
2019-06-24,NYH2,7.61,20.648125,13.11,26.22,10.3,97.79,74.23,15.36,15.07,0.43,17.89,10.648125,G2F,NASA
2019-06-25,NYH2,3.51,22.841875,17.72,26.78,25.13,97.76,77.23,17.47,17.37,0.38,17.89,12.841875,G2F,NASA
2019-06-26,NYH2,0.4,22.9978125,14.94,29.61,26.6,98.37,74.16,16.85,16.7,0.33,17.89,12.9978125,G2F,NASA
2019-06-27,NYH2,0.01,22.95375,14.78,29.22,25.65,98.85,64.86,15.82,15.69,0.3,17.89,12.95375,G2F,NASA
2019-06-28,NYH2,0.07,24.2251041666667,15.94,31.56,28.18,98.79,59.92,16.51,16.32,0.3,17.89,14.2251041666667,G2F,NASA
2019-06-29,NYH2,1.92,24.0619791666667,20.06,28.67,19.61,98.23,78.76,19.26,19.19,0.3,17.89,14.0619791666667,G2F,NASA
2019-06-30,NYH2,0.26,19.428125,14.67,21.72,21.74,98.01,75.35,14.49,14.34,0.41,17.89,9.428125,G2F,NASA
2019-07-01,NYH2,0,19.9803125,12.22,26.94,26.32,98.19,67.98,14.25,14.12,0.32,17.93,9.9803125,G2F,NASA
2019-07-02,NYH2,1.11,21.2082291666667,16,25.5,13.61,97.76,78.85,18.17,18.09,0.33,17.93,11.2082291666667,G2F,NASA
2019-07-03,NYH2,0.3,23.7907291666667,17.61,29.89,23.21,98.01,71.78,18.51,18.41,0.32,17.93,13.7907291666667,G2F,NASA
2019-07-04,NYH2,1.31,26.068125,17.78,33.72,24.89,98.49,75.68,19.81,19.7,0.3,17.93,16.068125,G2F,NASA
2019-07-05,NYH2,5.18,26.1994791666667,22.5,32.44,22.06,98.48,84.29,22.16,22.12,0.29,17.93,16.1994791666667,G2F,NASA
2019-07-06,NYH2,13.09,24.134375,21.83,29.11,12.42,98.06,86.25,21.87,21.85,0.28,17.93,14.134375,G2F,NASA
2019-07-07,NYH2,0.69,20.374375,15.78,25.17,22.04,98.29,72.88,15.46,15.28,0.33,17.93,10.374375,G2F,NASA
2019-07-08,NYH2,0.38,19.7857291666667,13.11,26.44,28,98.36,67.1,14.05,13.91,0.32,17.93,9.7857291666667,G2F,NASA
2019-07-09,NYH2,0.02,20.3311458333333,11.56,28.94,28.75,98.54,52.8,13.27,13.07,0.22,17.93,10.3311458333333,G2F,NASA
2019-07-10,NYH2,0.34,25.5861458333333,17.44,32.56,27.35,98.28,69.14,19.23,19.01,0.25,17.93,15.5861458333333,G2F,NASA
2019-07-11,NYH2,2.98,25.8496875,23.5,29.17,10.79,97.71,83.99,21.61,21.59,0.29,17.93,15.8496875,G2F,NASA
2019-07-12,NYH2,0.18,20.255625,18.11,23.5,10.62,97.75,75.98,16.87,16.78,0.37,17.93,10.255625,G2F,NASA
2019-07-13,NYH2,0.58,22.4085416666667,16.06,29.78,27.78,98.05,65.19,16.12,15.87,0.3,17.93,12.4085416666667,G2F,NASA
2019-07-14,NYH2,0.22,21.9264583333333,16.11,26.5,27.31,98.34,70.45,16.47,16.31,0.37,17.93,11.9264583333333,G2F,NASA
2019-07-15,NYH2,0.05,20.9002083333333,13.5,27.78,26.82,98.58,65.21,15.21,15.09,0.27,17.93,10.9002083333333,G2F,NASA
2019-07-16,NYH2,9.86,23.8777083333333,17.5,32.72,22.8,98.31,72.3,20.01,19.74,0.33,17.93,13.8777083333333,G2F,NASA
2019-07-17,NYH2,16.11,23.5722916666667,21.44,26.06,10.74,98.06,90.74,21.86,21.88,0.26,17.93,13.5722916666667,G2F,NASA
2019-07-18,NYH2,0.47,23.8555208333333,19.11,29,20.27,98,72.15,20.27,20.15,0.22,17.93,13.8555208333333,G2F,NASA
2019-07-19,NYH2,1.29,26.3323958333333,20.83,31,18.55,97.82,78.05,22.56,22.41,0.33,17.93,16.3323958333333,G2F,NASA
2019-07-20,NYH2,2.31,27.538125,22.5,32.72,22.05,97.77,81.57,23.75,23.7,0.31,17.93,17.538125,G2F,NASA
2019-07-21,NYH2,0.46,25.3577083333333,18.5,28.78,25.4,97.83,71.05,19.58,19.22,0.37,17.93,15.3577083333333,G2F,NASA
2019-07-22,NYH2,16.8,18.1888541666667,17.33,19.72,2.6,97.84,88.59,17.89,17.91,0.28,17.93,8.1888541666667,G2F,NASA
2019-07-23,NYH2,0.88,20.1053125,15.06,24.89,20.28,97.99,67.21,14.74,14.54,0.31,17.93,10.1053125,G2F,NASA
2019-07-24,NYH2,0.52,18.9216666666667,12.61,25.28,23.59,98.39,62.58,13.42,13.3,0.28,17.93,8.9216666666667,G2F,NASA
2019-07-25,NYH2,0.04,19.9753125,12.44,27,26.06,98.79,62.62,14.47,14.33,0.38,17.93,9.9753125,G2F,NASA
2019-07-26,NYH2,0.08,22.5323958333333,14.89,30.5,26.17,99.14,59.27,15.31,15.13,0.3,17.93,12.5323958333333,G2F,NASA
2019-07-27,NYH2,0.37,24.0836458333333,17.39,30.22,23.8,98.92,64.75,17.22,17.06,0.36,17.93,14.0836458333333,G2F,NASA
2019-07-28,NYH2,2.68,23.4548958333333,19.28,27.72,16.39,98.46,77.06,19.56,19.48,0.38,17.93,13.4548958333333,G2F,NASA
2019-07-29,NYH2,3.07,24.635,17.89,31.67,22.72,98.2,74.8,20.17,20.06,0.3,17.93,14.635,G2F,NASA
2019-07-30,NYH2,6.7,24.175625,18.39,30.39,21.51,98.15,76.28,20.18,20.08,0.31,17.93,14.175625,G2F,NASA
2019-07-31,NYH2,1.43,21.8638541666667,17,26.89,20.07,98.53,72.87,17.84,17.69,0.3,17.93,11.8638541666667,G2F,NASA
2019-08-01,NYH2,0.01,20.399375,14.22,26.89,24.93,98.74,64.21,15.31,15.12,0.36,16.74,10.399375,G2F,NASA
2019-08-02,NYH2,0.14,20.7647916666667,11.94,28.67,25.69,98.68,57.35,14.38,14.12,0.26,16.74,10.7647916666667,G2F,NASA
2019-08-03,NYH2,0.5,22.7732291666667,17.67,28.22,23.43,98.31,60.87,16.15,15.87,0.28,16.74,12.7732291666667,G2F,NASA
2019-08-04,NYH2,0.36,19.59125,12.61,25.39,19.98,98.27,64.38,14.47,14.26,0.33,16.74,9.59125,G2F,NASA
2019-08-05,NYH2,0,19.8741666666667,10.28,28.56,26.86,98.23,48.65,11.24,10.97,0.33,16.74,9.8741666666667,G2F,NASA
2019-08-06,NYH2,4.22,22.4294791666667,18.67,31,19.03,97.73,68.33,17.92,17.74,0.32,16.74,12.4294791666667,G2F,NASA
2019-08-07,NYH2,15.83,20.5414583333333,18.17,25,10.98,97.56,91.29,19.65,19.67,0.27,16.74,10.5414583333333,G2F,NASA
2019-08-08,NYH2,8.49,20.3898958333333,16.83,27.94,15.79,97.36,76.98,17.75,17.64,0.38,16.74,10.3898958333333,G2F,NASA
2019-08-09,NYH2,3,19.4745833333333,14.89,24.44,23.12,97.61,68.02,14.12,13.9,0.43,16.74,9.4745833333333,G2F,NASA
2019-08-10,NYH2,0.68,18.1808333333333,14,23.17,20.03,97.93,67.72,12.39,12.23,0.43,16.74,8.1808333333333,G2F,NASA
2019-08-11,NYH2,0.02,18.598125,11.22,25.67,23.4,98.37,64.29,13,12.87,0.4,16.74,8.598125,G2F,NASA
2019-08-12,NYH2,0.54,21.185,14.06,28.61,22.3,98.04,67.15,15.77,15.62,0.33,16.74,11.185,G2F,NASA
2019-08-13,NYH2,4.39,21.984375,18.28,27.67,13.84,97.65,78.71,19.03,18.97,0.26,16.74,11.984375,G2F,NASA
2019-08-14,NYH2,0.29,20.7067708333333,15.33,26.89,23.81,98,68.85,15.72,15.55,0.32,16.74,10.7067708333333,G2F,NASA
2019-08-15,NYH2,6.53,19.8691666666667,14,27.67,20.88,98.29,72.32,16.26,16.09,0.27,16.74,9.8691666666667,G2F,NASA
2019-08-16,NYH2,11.52,22.1008333333333,17.56,29.17,16.44,98.21,80.46,19.01,18.96,0.21,16.74,12.1008333333333,G2F,NASA
2019-08-17,NYH2,12.03,20.5222916666667,16.89,28.17,12.87,98.2,89.05,19.59,19.59,0.3,16.74,10.5222916666667,G2F,NASA
2019-08-18,NYH2,4.95,21.9465625,16.83,29.44,19.37,98.16,83.49,20.4,20.36,0.29,16.74,11.9465625,G2F,NASA
2019-08-19,NYH2,2.05,23.2688541666667,18.83,28.33,20.32,98.26,78.58,19.64,19.56,0.37,16.74,13.2688541666667,G2F,NASA
2019-08-20,NYH2,0.31,22.8476041666667,15,30.44,23.41,98.5,66.55,17.52,17.29,0.29,16.74,12.8476041666667,G2F,NASA
2019-08-21,NYH2,6.62,23.7402083333333,20.44,29.94,16.28,97.91,78.55,19.98,19.89,0.3,16.74,13.7402083333333,G2F,NASA
2019-08-22,NYH2,0.38,20.0997916666667,12.72,24.33,12.43,98.03,71.34,15.84,15.57,0.36,16.74,10.0997916666667,G2F,NASA
2019-08-23,NYH2,0.02,16.5223958333333,11.06,22.28,15.49,98.57,68.16,12.23,12.1,0.37,16.74,6.5223958333333,G2F,NASA
2019-08-24,NYH2,0,15.2252127659574,10.22,19.28,13.81,99.12,67.92,11.66,11.52,0.32,16.74,5.2252127659574,G2F,NASA
2019-08-25,NYH2,0.01,16.4841666666667,10,23.11,16.42,99.19,68.56,12.73,12.64,0.33,16.74,6.4841666666667,G2F,NASA
2019-08-26,NYH2,0,18.5672916666667,12.22,25.17,23.3,98.86,62.11,11.02,10.81,0.38,16.74,8.5672916666667,G2F,NASA
2019-08-27,NYH2,2.05,18.5742708333333,15.78,22.11,11.49,98.19,76.75,15.2,15.11,0.44,16.74,8.5742708333333,G2F,NASA
2019-08-28,NYH2,15.44,19.2322916666667,13.94,21.72,3.52,97.84,86.26,17.57,17.52,0.31,16.74,9.2322916666667,G2F,NASA
2019-08-29,NYH2,0.11,17.56625,11.67,24.17,16.99,98.09,69.93,13.23,13.14,0.39,16.74,7.56625,G2F,NASA
2019-08-30,NYH2,0.03,19.6892708333333,12.61,25.67,19.2,98.29,64.38,12.8,12.66,0.44,16.74,9.6892708333333,G2F,NASA
2019-08-31,NYH2,0.01,15.8763541666667,9,22.67,18.99,99.21,64.28,10.43,10.31,0.41,16.74,5.8763541666667,G2F,NASA
2019-09-01,NYH2,9.94,16.4505208333333,10.56,22.33,10.25,99.08,75.49,13.23,12.99,0.38,15.37,6.4505208333333,G2F,NASA
2019-09-02,NYH2,13.29,18.2030208333333,14.17,22.56,11.2,98.34,84.3,16.41,16.39,0.42,15.37,8.2030208333333,G2F,NASA
2019-09-03,NYH2,0.52,20.0973958333333,13.83,26.17,18.04,98.29,76.08,15.67,15.59,0.31,15.37,10.0973958333333,G2F,NASA
2019-09-04,NYH2,4.17,20.8984375,14.67,25.61,17.7,98.01,73.87,15.15,14.97,0.49,15.37,10.8984375,G2F,NASA
2019-09-05,NYH2,0.1,15.6505208333333,9.44,22.39,18.83,98.63,68.79,11.15,11.05,0.35,15.37,5.6505208333333,G2F,NASA
2019-09-06,NYH2,0.36,16.0715625,8.56,24.39,20.63,98.07,67.53,11.28,11.1,0.36,15.37,6.0715625,G2F,NASA
2019-09-07,NYH2,1.07,16.424375,13.78,20.56,11.73,97.87,79.47,13.07,13.01,0.39,15.37,6.424375,G2F,NASA
2019-09-08,NYH2,0.2,15.7247916666667,11.39,21.39,16.17,98.54,73.64,11.23,11.13,0.37,15.37,5.7247916666667,G2F,NASA
2019-09-09,NYH2,0.03,14.3621875,8.83,20.72,17.62,99.21,71.06,9.55,9.5,0.37,15.37,4.3621875,G2F,NASA
2019-09-10,NYH2,1.41,18.8817708333333,9.06,28.33,19.84,99.05,75.37,14.82,14.45,0.3,15.37,8.8817708333333,G2F,NASA
2019-09-11,NYH2,5.32,23.6396875,19.06,29.5,NA,98.63,76.64,19.2,19.13,0.28,15.37,13.6396875,G2F,NASA
2019-09-12,NYH2,2.47,16.434375,11.78,19.83,6.72,98.89,80.13,14.45,14.22,0.39,15.37,6.434375,G2F,NASA
2019-09-13,NYH2,0.25,15.1296875,10.06,19.67,13.05,99.27,71.03,11.7,11.6,0.54,15.37,5.1296875,G2F,NASA
2019-09-14,NYH2,2.44,18.1036458333333,12.61,24.39,9.46,98.78,71.95,13.92,13.81,0.49,15.37,8.1036458333333,G2F,NASA
2019-09-15,NYH2,1.57,17.045,11,24.33,17.54,98.75,78.77,13.87,13.78,0.23,15.37,7.045,G2F,NASA
2019-09-16,NYH2,0.41,16.9958333333333,10.56,22.5,15.28,98.65,76.51,12.87,12.75,0.31,15.37,6.9958333333333,G2F,NASA
2019-09-17,NYH2,0,13.9130208333333,7.78,23.11,19.77,98.93,65.11,9.79,9.7,0.45,15.37,3.9130208333333,G2F,NASA
2019-09-18,NYH2,0,14.3908333333333,6.94,22.61,NA,99.18,68.31,9.84,9.72,0.39,15.37,4.3908333333333,G2F,NASA
2019-09-19,NYH2,0,15.1844791666667,8.94,23.33,19.66,99.21,57.9,7.75,7.61,0.3,15.37,5.1844791666667,G2F,NASA
2019-09-20,NYH2,0,16.0215625,9.5,25.39,18.64,99,54.13,8.8,8.7,0.28,15.37,6.0215625,G2F,NASA
2019-09-21,NYH2,0,18.5038541666667,10.11,28.11,19.02,98.92,52,11.03,10.93,0.42,15.37,8.5038541666667,G2F,NASA
2019-09-22,NYH2,0.01,23.236875,15.83,31,15.77,98.43,65.03,16.37,16.13,0.28,15.37,13.236875,G2F,NASA
2019-09-23,NYH2,9.07,21.6008333333333,14.89,26.94,5.55,97.66,78.25,17.19,17.13,0.37,15.37,11.6008333333333,G2F,NASA
2019-09-24,NYH2,1.74,15.2084375,10.5,19.67,12.57,97.8,75.54,11.78,11.62,0.47,15.37,5.2084375,G2F,NASA
2019-09-25,NYH2,0.02,17.6229166666667,8.89,26.22,17.12,97.72,68.7,12.61,12.5,0.29,15.37,7.6229166666667,G2F,NASA
2019-09-26,NYH2,2.81,16.8145833333333,9.72,20.94,2.51,97.67,68.08,11.38,11.19,0.42,15.37,6.8145833333333,G2F,NASA
2019-09-27,NYH2,0.04,15.7027083333333,7.56,23.22,17.75,98.39,57.07,8.31,8.23,0.45,15.37,5.7027083333333,G2F,NASA
2019-09-28,NYH2,2.3,21.2838541666667,17.11,27.78,14.22,98.37,74.72,15.46,15.2,0.35,15.37,11.2838541666667,G2F,NASA
2019-09-29,NYH2,0.43,14.2322916666667,9.67,18.17,14.63,99.38,71.54,9.25,8.76,0.34,15.37,4.2322916666667,G2F,NASA
2019-09-30,NYH2,1.34,13.3905208333333,10.22,16.72,4.33,98.94,79.44,12.79,12.35,0.3,15.37,3.3905208333333,G2F,NASA
2019-10-01,NYH2,1.57,22.2244791666667,16.72,31.22,16.35,98.09,72.15,18,17.9,0.3,12.6,12.2244791666667,G2F,NASA
2019-10-02,NYH2,8.27,15.8998958333333,9.22,20.83,5.99,98.07,88.76,14.58,14,0.33,12.6,5.8998958333333,G2F,NASA
2019-10-03,NYH2,8.98,10.6152083333333,8.33,15.22,3.19,98.3,92.54,10.08,9.83,0.34,12.6,0.6152083333333,G2F,NASA
2019-10-04,NYH2,0.93,9.00010416666667,-6.5,14.56,4.81,99.03,80.01,5.85,5.52,0.48,12.6,0,G2F,NASA
2019-10-05,NYH2,0.01,8.621875,0.61,16.22,17.23,99.41,59.24,1.1,1.03,0.45,12.6,0,G2F,NASA
2019-10-06,NYH2,4.37,13.8740625,9.28,17.5,4.2,98.66,79.31,11.01,10.6,0.46,12.6,3.8740625,G2F,NASA
2019-10-07,NYH2,19.92,13.2386458333333,10.22,16.94,3.55,98.72,90.53,11.37,11.35,0.27,12.6,3.2386458333333,G2F,NASA
2019-10-08,NYH2,0.02,11.12375,5.78,17.83,15.56,99.24,69.74,6.45,6.33,0.46,12.6,1.12375,G2F,NASA
2019-10-09,NYH2,0.02,9.3334375,4.44,16.06,13.57,99.33,76.18,5.88,5.83,0.38,12.6,0,G2F,NASA
2019-10-10,NYH2,0.02,10.1465625,3.22,19.11,15.65,99.25,69.75,5.67,5.57,0.4,12.6,0.1465625,G2F,NASA
2019-10-11,NYH2,0,11.1754166666667,3.28,19.39,15.71,98.83,63.7,5.6,5.42,0.42,12.6,1.1754166666667,G2F,NASA
2019-10-12,NYH2,2.42,10.0309375,6.22,12.28,3.68,98.24,88.9,8.51,8.42,0.38,12.6,0.0309375000000003,G2F,NASA
2019-10-13,NYH2,0.02,10.2915625,2.33,18.17,15.02,98.3,59.71,2.23,2.11,0.48,12.6,0.2915625,G2F,NASA
2019-10-14,NYH2,0.09,10.001875,6.28,13.72,8.82,98.18,73.79,4.21,4.15,0.38,12.6,0.00187500000000007,G2F,NASA
2019-10-15,NYH2,0.06,9.72145833333333,1.78,16.78,14.59,98.51,67.71,3.01,2.92,0.35,12.6,0,G2F,NASA
2019-10-16,NYH2,19.81,11.4254166666667,8,15.94,2.89,97.08,88.29,8.26,8.04,0.47,12.6,1.4254166666667,G2F,NASA
2019-10-17,NYH2,9.99,7.15333333333333,6.17,7.94,2.54,96.6,92.6,6.06,6.1,0.65,12.6,0,G2F,NASA
2019-10-18,NYH2,0.53,6.030625,2.06,9.06,7.28,98.08,81.04,3.22,3.2,0.48,12.6,0,G2F,NASA
2019-10-19,NYH2,0.01,6.51863157894737,-0.56,22.5,14.16,98.4,73.01,2.83,2.8,0.28,12.6,0,G2F,NASA
2019-10-20,NYH2,0.03,11.1898958333333,7,17.39,7.11,98.15,79.4,6.26,6.15,0.3,12.6,1.1898958333333,G2F,NASA
2019-10-21,NYH2,0.12,11.645625,3.83,20.44,13.49,98.39,78.25,7.97,7.92,0.25,12.6,1.645625,G2F,NASA
2019-10-22,NYH2,14.49,13.2925,9.5,14.44,1.74,97.75,88.98,11.2,11.19,0.37,12.6,3.2925,G2F,NASA
2019-10-23,NYH2,0.16,9.94385416666667,4.56,15.5,12.66,98.17,73.49,5.14,4.9,0.43,12.6,0,G2F,NASA
2019-10-24,NYH2,0.03,11.5660416666667,4.78,18.78,10.02,98.9,69.48,5.18,4.91,0.41,12.6,1.5660416666667,G2F,NASA
2019-10-25,NYH2,0.85,8.543125,7.11,10.5,3.22,99.12,86.26,7.27,7.28,0.24,12.6,0,G2F,NASA
2019-10-26,NYH2,7.08,9.04145833333333,3.61,15.06,9.33,98.89,82.66,6.43,6.41,0.34,12.6,0,G2F,NASA
2019-10-27,NYH2,7.54,12.7035416666667,10.28,18.11,5.61,97.68,84.96,10.12,10.07,0.55,12.6,2.7035416666667,G2F,NASA
2019-10-28,NYH2,0.05,13.7626041666667,7.33,20.5,12.4,98.65,77.63,8.01,7.97,0.31,12.6,3.7626041666667,G2F,NASA
2019-10-29,NYH2,0.02,14.0189583333333,11,18.67,9.04,98.83,82.99,10.49,10.46,0.34,12.6,4.0189583333333,G2F,NASA
2019-10-30,NYH2,2.34,13.683125,12.39,15.78,3.16,98.82,94.23,11.72,11.73,0.19,12.6,3.683125,G2F,NASA
2019-10-31,NYH2,39.98,16.143125,12.28,19.5,1.26,97.01,94.73,14.53,14.26,0.38,12.6,6.143125,G2F,NASA
2019-11-01,NYH2,1.49,4.93375,2.94,12.06,4.23,98.34,69.66,-1.2,-1.22,0.73,8.57,0,G2F,NASA
2019-11-02,NYH2,0.35,5.5215625,2.67,10.78,11.12,98.6,75.25,-0.53,-0.59,0.41,8.57,0,G2F,NASA
2019-11-03,NYH2,0.59,3.5909375,0.83,5.56,4.4,98.57,84.43,0.38,0.38,0.43,8.57,0,G2F,NASA
2019-11-04,NYH2,0.06,5.63833333333333,0.39,9.83,4.02,98.83,76.29,0.66,0.62,0.5,8.57,0,G2F,NASA
2019-11-05,NYH2,2.12,7.44479166666667,3.72,9.56,2.37,98.67,90.46,4.15,4.12,0.42,8.57,0,G2F,NASA
2019-11-06,NYH2,0.1,4.7640625,1.83,8.44,11,99.26,73.75,-1.62,-1.72,0.43,8.57,0,G2F,NASA
2019-11-07,NYH2,3.59,2.7253125,-4,8.28,1.4,98.72,93.07,-1.13,-1.16,0.37,8.57,0,G2F,NASA
2019-11-08,NYH2,0.93,-3.51739583333333,-7.72,-1.83,6.43,99.02,77.08,-6.83,-6.56,0.45,8.57,0,G2F,NASA
2019-11-09,NYH2,0.05,-1.9825,-8.17,2.94,8.78,98.76,73.89,-5.36,-5.17,0.46,8.57,0,G2F,NASA
2019-11-10,NYH2,0.7,4.08260416666667,0.06,8.11,5.39,98.14,86.36,0.14,-0.03,0.37,8.57,0,G2F,NASA
2019-11-11,NYH2,6.11,-0.158854166666667,-3.39,4.28,1.77,98.39,92.84,-1.5,-1.57,0.36,8.57,0,G2F,NASA
2019-11-12,NYH2,4.05,-5.58208333333333,-8.33,-3.22,5.14,98.35,82.47,-7.73,-7.45,0.56,8.57,0,G2F,NASA
2019-11-13,NYH2,0.55,-7.07104166666667,-9.28,-3.72,6.94,99.3,73.08,-10.64,-9.92,0.42,8.57,0,G2F,NASA
2019-11-14,NYH2,0.27,-1.67572916666667,-6.22,1.56,3.38,98.99,84.45,-5.1,-5.05,0.47,8.57,0,G2F,NASA
2019-11-15,NYH2,0.03,1.90427083333333,-1,5.5,6.13,98.94,91.36,-2.48,-2.52,0.49,8.57,0,G2F,NASA
2019-11-16,NYH2,0,-3.8509375,-8.33,0.17,9.96,99.81,68.92,-9.94,-9.31,0.49,8.57,0,G2F,NASA
2019-11-17,NYH2,0,-1.005,-7.33,5.06,8.73,99.03,80.73,-6,-6.08,0.41,8.57,0,G2F,NASA
2019-11-18,NYH2,0.22,1.96895833333333,-0.72,6.06,5.11,97.77,94.77,-1.01,-1.03,0.31,8.57,0,G2F,NASA
2019-11-19,NYH2,0.21,1.87989583333333,-0.61,4.17,4.16,97.67,93.53,-0.27,-0.23,0.4,8.57,0,G2F,NASA
2019-11-20,NYH2,0,2.6059375,0.78,4.17,2.63,98.46,93.95,0.04,0.05,0.39,8.57,0,G2F,NASA
2019-11-21,NYH2,0.32,5.56354166666667,1.11,9.17,6.55,98.47,89.61,1.13,1.13,0.37,8.57,0,G2F,NASA
2019-11-22,NYH2,1.09,5.053125,-0.44,10.39,2.87,97.77,82.09,0.23,-0.33,0.69,8.57,0,G2F,NASA
2019-11-23,NYH2,0.29,1.35677083333333,-3.89,6.17,8.43,97.84,75.33,-3.99,-3.9,0.38,8.57,0,G2F,NASA
2019-11-24,NYH2,2.18,2.70958333333333,-0.5,6.5,3.58,96.75,88.64,-0.68,-0.65,0.41,8.57,0,G2F,NASA
2019-11-25,NYH2,0.03,5.87447916666667,2.61,10.56,4.57,97.42,90.81,2.91,2.93,0.35,8.57,0,G2F,NASA
2019-11-26,NYH2,0.03,8.35697916666667,2.72,15.28,7.98,97.99,89.97,4.72,4.67,0.42,8.57,0,G2F,NASA
2019-11-27,NYH2,4.42,8.32802083333333,1.89,14.22,2.84,97.28,88.91,5.04,4.96,0.58,8.57,0,G2F,NASA
2019-11-28,NYH2,2.09,1.6609375,-2.28,5.11,2.44,98.41,84.8,-1.11,-1.26,0.81,8.57,0,G2F,NASA
2019-11-29,NYH2,0.16,-2.8725,-3.33,-2.22,2.11,99.25,80.43,-5.48,-5.24,0.45,8.57,0,G2F,NASA
2019-11-30,NYH2,0.06,-3.96052083333333,-6.44,-2.11,7.6,98.6,71.12,-7.56,-7.18,0.4,8.57,0,G2F,NASA
2019-12-01,NYH2,15.17,-3.20666666666667,-7.44,-0.39,0.49,97.43,83.38,-6.05,-6,0.66,9.04,0,G2F,NASA
2019-12-02,NYH2,6.83,-1.78895833333333,-3.67,-0.28,1.89,97.29,94.56,-3.35,-3.29,0.44,9.04,0,G2F,NASA
2019-12-03,NYH2,0.18,-3.17936170212766,-6.11,-0.5,5.73,97.23,92.94,-6.71,-6.62,0.51,9.04,0,G2F,NASA
